,sum_uni,sum_wei,pop_uni,pop_wei,order_id
121,45.0,1.596,3.400880477479997,3.941854393051149,0a3729df09b520115efa5ce24ee7b1d0
122,22.0,6.21,4.375362196219431,6.45100368915865,34fd4567b0e6357449f0e55f3564dd4d
123,201.0,0.3,5.012390183799778,0.49655294462528554,c7a6dc2aaed9daec8c32aec70fbd0b7a
124,66.0,3.6750000000000003,2.2970224677810935,7.366020984006536,8c7d84dda2668e5bc2babba68edcbd4d
125,24.0,1.48,-0.10126639941111248,3.27513065112701,8d3ebfe160b0fc671cb76c9a3d72cb77
126,28.0,3.736,3.3109880154494573,3.2273795679715507,0a2d724258f5217101a944b67b072012
127,89.0,4.97,8.041529126474904,6.361363788510476,232b599bb0134a0811878d3f640f1f3c
128,32.0,2.5,-4.076053500732884,2.820610000632619,5b7a9cffef4789bae7db6c64c20a6e21
129,20.0,0.0,-5.807809787719336,0.0,61e2d5d197bc2e0602be6182239180e4
130,51.0,0.0,7.290845934976675,0.0,bbe82db59b55405ef873f9bed47a4a05
131,19.0,0.0,2.3875235352625293,0.0,26b55dd4e5dbe794ef9ab359f25068da
132,17.0,0.7,1.4636193784361224,0.4192051937513784,55aaa2b77416bf7c1c4356fc069e43e7
133,108.0,6.574999999999999,-1.7789743239706073,10.220116138052596,2f80396852793d6dd03b97274834b9c3
134,43.0,1.0,-4.242026588873431,2.2938691524266837,ec1c7dd081ef9557d1900585fe8c4a6a
135,45.0,0.0,-4.059030753560262,0.0,5e15a0c10cc1d7371c9132ac7c4f4fcf
136,38.0,1.21,-4.657482178906456,4.252080560784066,6235aa821c9f1d1ba99943e9e4ef27b6
137,64.0,7.0,7.366937808103493,6.717271750521919,c1fff686a578c67fc5b5dc27f891b5b6
138,44.0,0.0,-0.6132905785848288,0.0,321ffac43761466538ec109e5147fe29
139,128.0,14.657000000000002,-3.8968360694438027,19.109849576036048,bbce2276baf9dc1c96ab21dba47eeecd
140,45.0,4.1049999999999995,-10.258547053896692,8.600848759461666,a12153b818def969d607cf9970ab912f
141,163.0,9.277,1.3386058297070238,14.43921678499639,8b34143d903a2825a4b21a5b69e04641
142,84.0,6.3420000000000005,15.838052574224303,10.173150376628861,b322cbf5b445b847bc0eb894433e36a1
143,14.0,0.854,-5.912338236202997,-5.5963327882705105,a0ca5a373a7b3ea77d7f8255b6ed8fac
144,44.0,0.3,5.655219162028167,0.6566835547666693,102fa048aadb59659d807be28fb0287c
145,113.0,4.05,19.5380256893475,2.703883292264031,401983ce373910338c43992272c052e4
146,20.0,2.17,4.122584101261737,3.3340396692763217,49290bab6360ee0c5e33e69a993a5f6b
147,75.0,5.1819999999999995,-10.129858435676931,8.822755752064616,33aa1c2661dc0aec0d31db0a06872a3a
148,51.0,3.42,-1.0724143632374004,6.380793623933789,a23d8a831192e23e8bf7fccde953e671
149,47.0,1.035,-5.0442457807559355,2.6549136220126526,5ce24440284f557df673fb9c9c48f6a6
150,32.0,1.38,-1.8421891880384273,3.2041123957746613,f75a91982a7929970e73d20d58b5da51
151,43.0,0.284,-2.6093931329311415,0.9102740400827092,8dc0febcfdb32aa34789fc190383175f
152,48.0,5.4719999999999995,-3.2791190622289497,7.304073649085289,4179c826743cb88b5932d8318b9fea75
153,75.0,0.0,-11.557966907995533,0.0,6a086b8318ac849b9a062b366958fe78
154,12.0,3.215,-1.501492957027606,4.135746856471896,a0a500bec9b67d1217c256bf4d012ecf
155,43.0,2.036,-1.3090124373906753,5.563389645568633,375b020fe4df0d86eb64bf2348903373
156,68.0,13.756999999999998,4.292141058543609,17.376729139994374,64284534d2fa9c8401c507f4aa250780
157,80.0,0.5,-2.38897818064033,0.8819006271538402,ac6ac32cb0417da2906aa932a36d02ab
158,60.0,1.4,-8.276907781048056,1.251827360192393,178c38b8c729a976dfc3f81b40564c6d
159,15.0,0.568,2.033707152576611,1.2158745649511447,be8dfef8b801eef6ae59e03cf45aa23d
160,43.0,0.0,-4.982575983017648,0.0,777b8fdae87e1c06ae9c1380c61789fc
161,73.0,3.7359999999999998,-18.30101183510801,8.012490576210237,1c0bb2e8072d1df362439f1d7001d4ec
162,19.0,0.0,-2.039503443723006,0.0,a3390a4cf212f377b6faca821d2f605a
163,27.0,1.936,0.37023905438681015,3.121337405185776,4f2c92ff71cbed03ae64ce302da0cdef
164,70.0,4.336,-15.978062179307026,5.777871106935365,bc6f8bd1f83dbc3f5c4e7a4ab9af073d
165,24.0,0.732,-5.501738621005092,1.1057003617598595,2b54ba88fa02a7d9ab35900a3d1192c4
166,36.0,5.302,-0.43528865614876655,8.004148162381675,2f36297d0fbb1608d35a58d8a9910615
167,65.0,4.675,5.185597903179993,6.331022194961024,15b71ab267e0f8251886850225a1d4b2
168,24.0,2.78,-2.6715096268033944,7.035239556241098,cf49b17bafcffec103e9d00ed5768b57
169,72.0,0.632,-3.8607847180237123,2.224948833611749,a94501b7a0c9841464a3d5ee47718089
170,111.0,0.0,-3.0855494187324193,0.0,f175cde9ec505ac23422f4f77269b63f
171,96.0,2.0,-0.9881038330825713,0.7666408309522296,098b6b2bfdc67990bd2026c708ab1659
172,49.0,0.308,1.046088022309491,1.687909931240302,395d0da66bafec100dc96909afd02526
173,22.0,1.6,-1.266528843705352,0.31259311610005613,b13c87e52222ac3e4d4174d20479dab6
174,130.0,5.115,-4.0975211225652535,4.778401137801957,1c6911170e72153f4abab5b9d2335d04
175,171.0,0.0,12.693586013026001,0.0,cc6f0e01a057533507976efba98d7279
176,72.0,3.052,3.48668431693021,3.9764820450991385,66bf0f135519fbbcb3e7e1196b79a75a
177,122.0,16.916999999999998,-15.669810056161976,16.839410807410207,c4249d139b6a00b883197c67f080c279
178,14.0,2.45,-8.1617064905229,1.1327982376531367,9f718fe6a88f44991b9dff5565ee7297
179,51.0,2.3,2.1236478450058476,4.063678925302046,d791e97f7a330a56c3b70079c5478e79
180,51.0,5.198,-5.243751147347101,3.582343815641811,2829d64c3458a070c950601e547cb86b
181,51.0,4.071,8.90148674125983,7.009976702508137,dfb45424df76882159ae8e79c145262c
182,87.0,15.741599999999998,-12.057005962911802,17.264164332271008,e0a74de2fe71be1131f70c9d4babd0c1
183,112.0,6.9559999999999995,8.620026293183505,10.52963872398726,db6ca66120cc1361e92b56c0517574b0
184,125.0,4.29,-3.2271654141364516,5.570380696601293,8ce6424cc868ebddd11b67b5e18e7a23
185,5.0,2.18,-7.750827956122949,0.7452306107170645,b45f8b8264365b3e3a3a7d121f53a537
186,180.0,13.853,13.072775340320973,15.832749005367852,1fdae1d03404b1949734100c31b546fb
187,78.0,2.835,2.999609704220647,3.730821577064698,b780cc16f7fcb30243cda8e3903d2b75
188,73.0,0.0,-8.070697588248734,0.0,f6ceaedd1717bda33e3fbe339bd28c88
189,21.0,5.016,2.16475949258408,8.067615864428843,1e38d15fe14753189c883a8207f5321a
190,37.0,0.498,-3.0129592539763195,1.5676017881432016,4682af8b4b26b1b60434144aa5f45581
191,46.0,0.0,-2.307676320193732,0.0,81788914ae1f361df0647873a2e1873c
192,101.0,0.3,-10.429815503944457,-0.15243165074944767,4ce3a7fdd33720af1b95d09e7fe88368
193,211.0,6.87,-11.306591959087308,10.254199511909292,f57dfdc588d3f1bb26dcadbc7410fce7
194,29.0,3.4890000000000003,4.725328497633152,9.284497124966933,07b7721c71be0bc34d71ac4ff44fe86e
195,72.0,4.07,-7.643277998448265,7.531919834729131,9abc6822470cb6b4385892a9453b7b80
196,78.0,0.165,-11.296726697933858,-0.17509757837532286,ac0531fdb627deb30a1df8223a37105a
197,44.0,0.5,2.5349106610890546,0.8819006271538402,27ec9eb20486a6b4ece05924b96d24a4
198,10.0,1.29,-1.6562348753490124,4.553816834180912,eb65122907217827bfcf100585b60ccc
199,33.0,1.0,-1.9149604227372659,1.128360492922379,23400c38d87579c1eeff2100632d7caa
200,39.0,1.1,-3.650070660859196,2.409937757560225,f1eec359979df13ef4eb8d24724192a5
201,121.0,2.202,1.227778359055818,5.236385357021563,d41a49ad84a55687e3a98782a710916d
202,93.0,0.202,-0.7251781073454204,0.9815469878715026,cd80f50e14fb894cfe994fccc4e22f64
203,79.0,5.25,-1.913904809283241,6.811730521723884,fc67c7eaf34e1e5b4eb561d3e53e8fac
204,72.0,5.135,3.3067188865851183,6.296875805080114,4cc374abd12e8730a49df54dbf9479bb
205,10.0,0.22,-2.630865084404041,-2.2948968727248675,bf68caec2f4ffb5cc1371456d063f41a
206,61.0,0.0,2.705079401215071,0.0,c41f0af3ea7662c4bfd5441d39916b00
207,22.0,1.1320000000000001,2.9198488878839264,3.584324698553674,830bfdc895d020d51f3569c4ad272823
208,151.0,10.177000000000001,0.7300332785012652,18.10298564355853,dacbafa13431b1b89b6122c825feb0d8
209,91.0,0.3,-2.113949282365205,0.6566835547666693,e5be04b94f7cd7510b0834f9493c5223
210,38.0,0.0,-7.149838604102877,0.0,f5558cbcade1dd6a49a4e53b18e81545
211,16.0,0.5,3.412141132244406,0.32845625003474255,b67ac400c73f3d8c65d933986c83a7f1
212,141.0,0.0,12.551281219421908,0.0,dc0759a3c9b47b1d3cd108c1199cd4f8
213,76.0,9.071000000000002,-10.361493278934223,12.691856077010867,7c88daef7eab677ba58d5b2416206670
214,70.0,2.2960000000000003,-9.637853270816358,4.630591096521348,91d6f6589a2129488c2d0a531287efc2
215,86.0,0.2,9.855472467611458,1.584286707922339,04b6088ba1a6c2bf0dea59c0a57da049
216,28.0,5.453,-1.0351858677605728,8.091499159207286,e1757183d43a2e76df9c6fe546ca7e58
217,32.0,4.811,4.146190941794089,9.649112850499783,ee50f21b31f05290b99aa77292845487
218,49.0,1.749,0.5198306632940721,2.078921565006273,7cf1e0c47dbe165ec31aecfd4ce1b2ba
219,36.0,2.8,2.183597643977622,6.6848677473817375,99d53f3d3ed6fc731661b0ec88950b32
220,56.0,0.426,-7.278205929449667,1.0890388873314467,3e415188fc237b807a53f98876837c35
221,31.0,3.3680000000000003,2.7647497746918592,7.080417564832745,83cc42808e55dca80322bd84f47461bc
222,40.0,1.04,-3.6110988650297005,1.346517242630634,a20eca7be24a6ceb2abbb10e1b3f8233
223,10.0,0.0,2.8923198080055816,0.0,8b4ef9d06911153c6bc97c9745a24ee0
224,35.0,2.48,2.420647808580972,3.5613685267627795,e43eb0426c50ecb554df31f748eb29c7
225,77.0,0.0,-29.074795905240386,0.0,34c0e918a7c3af91e43b67dc6728080b
226,52.0,13.636000000000001,-5.7919879232810425,14.395136365168938,c01c9b3d34c4815e93f33f773d25721b
227,4.0,0.0,-3.3849231415794607,0.0,e383e5ea6a6311abbfc1d77a69f06ead
228,36.0,0.0,-8.530942502089577,0.0,b46211a6551536c8a2b950e36c537fbc
229,21.0,0.0,-0.35462706172453007,0.0,a87287b3b83bb2e83403b15962c2cd1e
230,63.0,0.3,1.9270025177080123,0.6566835547666693,054379a3733530ae444e964467884d07
231,61.0,0.9,-2.9299913686790537,1.8965011773551146,162fa3d17c686f2fe0c2c825138be729
232,21.0,0.0,-0.0626217298832783,0.0,de1c89e88b7d2eb36c10dc55e08950f9
233,20.0,0.0,-6.140459402227669,0.0,2a8e13a55d4e48e2c65101b728f99196
234,20.0,1.08,-3.189423425559769,3.8492979969553573,d2757bccebb2f381032c2f59a13f4d14
235,142.0,12.7,-16.10414664989555,5.495219952252783,964433a58390bc50ac82f1418eb8dc8e
236,80.0,0.0,-8.156605867946109,0.0,83f944ae2c39419018f35649da8f58b0
237,82.0,7.800000000000001,2.236194292301116,11.496547443421898,f84cdb6f46254add6605c30c0660f8d3
238,181.0,0.0,-5.85688347212102,0.0,5f33305bdbf1a1b761fdf749fffdae5a
239,78.0,3.0999999999999996,4.271119012271855,3.1690502501575892,d2f3533374c7461772ee033aaee99878
240,38.0,1.3,-2.9129709670462973,-0.7815203246016384,c7676349e1fe97fb6d8d348697fb0280
241,7.0,0.0,-3.6200808461322893,0.0,bb5eedcab64bf9a7816d17b0acba7e75
242,90.0,3.085,-26.856338547024183,4.574556185391848,2c9ac83d2ca8fbdd3568f30d09f41560
243,63.0,0.0,9.051477302820137,0.0,dc38c4586c935f08d192b26fdff82569
244,40.0,0.0,-15.089203596804007,0.0,5c278509181b22da349e6dfa36d1fe5f
245,42.0,1.6,7.123544549763244,2.138022457838744,4dc1181e1f562078d4d5f25398558434
246,44.0,2.218,-0.5673048645291385,5.268221093422925,62609b464ae1fb0e16047f420717ff7f
247,78.0,9.14,4.73280146788393,12.616296817299084,eda79f46e79c21443187630c255c3829
248,94.0,4.639,-22.21968208218096,6.698174803657796,38dd53d86def7388e4bd228dca2e3aed
249,103.0,1.73,-10.385373784726946,2.0740062850398533,1359b68144959da1cdc89d9804e7660a
250,69.0,7.486,-9.973961364998727,10.724498718859532,a73b9b4606d12b30f8f2b9cce6b16429
251,114.0,5.476,-11.11376342239444,12.054593653361994,ecbce93d6f2b40a4b7c68ae7aedfd0d1
252,58.0,4.635,6.071634156293179,7.540243541298838,b30c9a8338ce7ca22b31d14447137c0a
253,33.0,4.266,5.6686506273460395,4.509937462828604,57e38c85c1d1bb9cd0d0a69aea3b1481
254,65.0,3.048,-20.714130777883184,6.150783923768282,513107d2fc514e4294815ae6a1c0322b
255,172.0,0.62,-11.25920841133948,1.8416253320351492,fa1a2d86a4bf93e101c55135e4ccb0f4
256,20.0,0.6,4.8514726062341,2.068652080039512,6ec4273bd8fe94e1762db7b2e35ea280
257,59.0,0.6,0.4355337137891069,2.068652080039512,387aa3d46c13bb1fa930538889d37f66
258,73.0,1.4,-0.262966881454211,1.251827360192393,89f7ba23c391a2205a2008d91a7b2e20
259,11.0,0.0,-8.379359437017767,0.0,7705a5064cd236b8942d612d52efbc8e
260,28.0,0.0,0.05030132323738279,0.0,d45392fd2e0f318495d124ac01686c35
261,85.0,7.271,-8.686645687521821,13.13084988240423,8e36a44c86a322f3b6491f84f16f7e41
262,71.0,1.068,-1.8889661813115362,3.201691700205614,e932f0a4149acfd184bce891c4b3b888
263,64.0,2.332,-1.7281206833315783,2.9228355306814273,a2bcef2eb834473b0579ab3a7d382d49
264,64.0,2.206,-2.1431531930120347,4.953589924456618,72457135c1028a0c0320ec5d2782b461
265,40.0,0.3,-5.392675923334674,-1.7158089514174355,eca3f2728435d771a514ae6dc9fe815f
266,45.0,3.278,5.302706669345131,8.192776084626054,8bfe5c46f58d7b338ceb47206592b831
267,69.0,3.8649999999999998,7.4857901199133465,3.555832650892623,f45b1689da5a875a4be5f954547c1de5
268,13.0,4.28,-19.74948283676178,-5.453226639880094,0ed2eb7a8bbb4a00c8efd32fa9c9c54c
269,29.0,1.5,-0.11517891584570483,1.0857588456371636,cb5885ddacfa0a3f6fad1c749fd337cf
270,55.0,1.9809999999999999,1.1497614812797363,3.908153610766381,f6121fa41d315d14e928a72373c31be0
271,13.0,5.1,-5.939775904273268,4.322143978202809,ffc3234b2e009e5422a4b5e24961c038
272,21.0,1.18,-3.2362384361737626,2.439018758409725,321a0a51e01364306f0ff9d329f7d09c
273,85.0,5.106,11.856811205233875,10.17735111031276,6d9a69341147b5319e5cfa2ec1ce07b8
274,13.0,0.0,4.803327168579472,0.0,f5dee16b3b49519a9ea3e4e977bac5e2
275,83.0,8.361,8.605122612498905,13.121819610376662,360c50fc924bbb9d6e39c9665a971f73
276,82.0,6.444,-6.724081842963467,11.84207519504218,169e6a321dd46effbf6bc48e256390e3
277,23.0,0.9,4.2705463398393535,1.2939497337840002,807fcd71a35e17f14e0d74d6e294cf41
278,10.0,0.295,-3.5627259239353295,1.8278177086728542,41b741d235b208f0c7eec3cedabe8334
279,24.0,3.426,2.501100420964518,5.151669452119025,be3fc28c1b22f88360b2720045a61466
